WINTERTIJD;ZOMERTIJD;Leveren;Terugleveren;TOTAAL
17/10/2021 08:00;17/10/2021 09:00;498;0;498
17/10/2021 08:15;17/10/2021 09:15;466;0;466
17/10/2021 08:30;17/10/2021 09:30;447;0;447
17/10/2021 08:45;17/10/2021 09:45;419;0;419
17/10/2021 09:00;17/10/2021 10:00;402;0;402
17/10/2021 09:15;17/10/2021 10:15;416;0;416
17/10/2021 09:30;17/10/2021 10:30;395;0;395
17/10/2021 09:45;17/10/2021 10:45;378;0;378
17/10/2021 10:00;17/10/2021 11:00;375;0;375
17/10/2021 10:15;17/10/2021 11:15;378;0;378
17/10/2021 10:30;17/10/2021 11:30;399;0;399
17/10/2021 10:45;17/10/2021 11:45;272;0;272
17/10/2021 11:00;17/10/2021 12:00;221;0;221
17/10/2021 11:15;17/10/2021 12:15;254;0;254
17/10/2021 11:30;17/10/2021 12:30;335;0;335
17/10/2021 11:45;17/10/2021 12:45;352;0;352
17/10/2021 12:00;17/10/2021 13:00;400;0;400
17/10/2021 12:15;17/10/2021 13:15;390;0;390
17/10/2021 12:30;17/10/2021 13:30;372;0;372
17/10/2021 12:45;17/10/2021 13:45;366;0;366
17/10/2021 13:00;17/10/2021 14:00;352;0;352
17/10/2021 13:15;17/10/2021 14:15;260;0;260
17/10/2021 13:30;17/10/2021 14:30;297;0;297
17/10/2021 13:45;17/10/2021 14:45;404;0;404
17/10/2021 14:00;17/10/2021 15:00;373;0;373
17/10/2021 14:15;17/10/2021 15:15;351;0;351
17/10/2021 14:30;17/10/2021 15:30;409;0;409
17/10/2021 14:45;17/10/2021 15:45;388;0;388
17/10/2021 15:00;17/10/2021 16:00;432;0;432
17/10/2021 15:15;17/10/2021 16:15;438;0;438
17/10/2021 15:30;17/10/2021 16:30;419;0;419
17/10/2021 15:45;17/10/2021 16:45;495;0;495
17/10/2021 16:00;17/10/2021 17:00;480;0;480
17/10/2021 16:15;17/10/2021 17:15;493;0;493
17/10/2021 16:30;17/10/2021 17:30;474;0;474
17/10/2021 16:45;17/10/2021 17:45;491;0;491
17/10/2021 17:00;17/10/2021 18:00;485;0;485
17/10/2021 17:15;17/10/2021 18:15;510;0;510
17/10/2021 17:30;17/10/2021 18:30;506;0;506
17/10/2021 17:45;17/10/2021 18:45;514;0;514
17/10/2021 18:00;17/10/2021 19:00;523;0;523
17/10/2021 18:15;17/10/2021 19:15;506;0;506
17/10/2021 18:30;17/10/2021 19:30;522;0;522
17/10/2021 18:45;17/10/2021 19:45;477;0;477
17/10/2021 19:00;17/10/2021 20:00;489;0;489
17/10/2021 19:15;17/10/2021 20:15;493;0;493
17/10/2021 19:30;17/10/2021 20:30;495;0;495
17/10/2021 19:45;17/10/2021 20:45;510;0;510
17/10/2021 20:00;17/10/2021 21:00;497;0;497
17/10/2021 20:15;17/10/2021 21:15;501;0;501
17/10/2021 20:30;17/10/2021 21:30;525;0;525
17/10/2021 20:45;17/10/2021 21:45;493;0;493
17/10/2021 21:00;17/10/2021 22:00;521;0;521
17/10/2021 21:15;17/10/2021 22:15;561;0;561
17/10/2021 21:30;17/10/2021 22:30;575;0;575
17/10/2021 21:45;17/10/2021 22:45;570;0;570
17/10/2021 22:00;17/10/2021 23:00;563;0;563
17/10/2021 22:15;17/10/2021 23:15;562;0;562
17/10/2021 22:30;17/10/2021 23:30;576;0;576
17/10/2021 22:45;17/10/2021 23:45;561;0;561
17/10/2021 23:00;18/10/2021 00:00;544;0;544
17/10/2021 23:15;18/10/2021 00:15;585;0;585
17/10/2021 23:30;18/10/2021 00:30;568;0;568
17/10/2021 23:45;18/10/2021 00:45;544;0;544
18/10/2021 00:00;18/10/2021 01:00;565;0;565
18/10/2021 00:15;18/10/2021 01:15;548;0;548
18/10/2021 00:30;18/10/2021 01:30;562;0;562
18/10/2021 00:45;18/10/2021 01:45;568;0;568
18/10/2021 01:00;18/10/2021 02:00;570;0;570
18/10/2021 01:15;18/10/2021 02:15;551;0;551
18/10/2021 01:30;18/10/2021 02:30;570;0;570
18/10/2021 01:45;18/10/2021 02:45;538;0;538
18/10/2021 02:00;18/10/2021 03:00;581;0;581
18/10/2021 02:15;18/10/2021 03:15;569;0;569
18/10/2021 02:30;18/10/2021 03:30;551;0;551
18/10/2021 02:45;18/10/2021 03:45;559;0;559
18/10/2021 03:00;18/10/2021 04:00;561;0;561
18/10/2021 03:15;18/10/2021 04:15;548;0;548
18/10/2021 03:30;18/10/2021 04:30;570;0;570
18/10/2021 03:45;18/10/2021 04:45;560;0;560
18/10/2021 04:00;18/10/2021 05:00;534;0;534
18/10/2021 04:15;18/10/2021 05:15;585;0;585
18/10/2021 04:30;18/10/2021 05:30;550;0;550
18/10/2021 04:45;18/10/2021 05:45;586;0;586
18/10/2021 05:00;18/10/2021 06:00;564;0;564
18/10/2021 05:15;18/10/2021 06:15;607;0;607
18/10/2021 05:30;18/10/2021 06:30;607;0;607
18/10/2021 05:45;18/10/2021 06:45;668;0;668
18/10/2021 06:00;18/10/2021 07:00;619;0;619
18/10/2021 06:15;18/10/2021 07:15;696;0;696
18/10/2021 06:30;18/10/2021 07:30;700;0;700
18/10/2021 06:45;18/10/2021 07:45;705;0;705
18/10/2021 07:00;18/10/2021 08:00;684;0;684
18/10/2021 07:15;18/10/2021 08:15;733;0;733
18/10/2021 07:30;18/10/2021 08:30;699;0;699
18/10/2021 07:45;18/10/2021 08:45;728;0;728
18/10/2021 08:00;18/10/2021 09:00;702;0;702
18/10/2021 08:15;18/10/2021 09:15;650;0;650
18/10/2021 08:30;18/10/2021 09:30;668;0;668
18/10/2021 08:45;18/10/2021 09:45;620;0;620
18/10/2021 09:00;18/10/2021 10:00;659;0;659
18/10/2021 09:15;18/10/2021 10:15;613;0;613
18/10/2021 09:30;18/10/2021 10:30;597;0;597
18/10/2021 09:45;18/10/2021 10:45;506;0;506
18/10/2021 10:00;18/10/2021 11:00;570;0;570
18/10/2021 10:15;18/10/2021 11:15;536;0;536
18/10/2021 10:30;18/10/2021 11:30;546;0;546
18/10/2021 10:45;18/10/2021 11:45;523;0;523
18/10/2021 11:00;18/10/2021 12:00;493;0;493
18/10/2021 11:15;18/10/2021 12:15;433;0;433
18/10/2021 11:30;18/10/2021 12:30;434;0;434
18/10/2021 11:45;18/10/2021 12:45;470;0;470
18/10/2021 12:00;18/10/2021 13:00;481;0;481
18/10/2021 12:15;18/10/2021 13:15;479;0;479
18/10/2021 12:30;18/10/2021 13:30;519;0;519
18/10/2021 12:45;18/10/2021 13:45;522;0;522
18/10/2021 13:00;18/10/2021 14:00;514;0;514
18/10/2021 13:15;18/10/2021 14:15;514;0;514
18/10/2021 13:30;18/10/2021 14:30;414;0;414
18/10/2021 13:45;18/10/2021 14:45;480;0;480
18/10/2021 14:00;18/10/2021 15:00;519;0;519
18/10/2021 14:15;18/10/2021 15:15;399;0;399
18/10/2021 14:30;18/10/2021 15:30;576;0;576
18/10/2021 14:45;18/10/2021 15:45;596;0;596
18/10/2021 15:00;18/10/2021 16:00;578;0;578
18/10/2021 15:15;18/10/2021 16:15;507;0;507
18/10/2021 15:30;18/10/2021 16:30;529;0;529
18/10/2021 15:45;18/10/2021 16:45;515;0;515
18/10/2021 16:00;18/10/2021 17:00;434;0;434
18/10/2021 16:15;18/10/2021 17:15;532;0;532
18/10/2021 16:30;18/10/2021 17:30;624;0;624
18/10/2021 16:45;18/10/2021 17:45;627;0;627
18/10/2021 17:00;18/10/2021 18:00;658;0;658
18/10/2021 17:15;18/10/2021 18:15;678;0;678
18/10/2021 17:30;18/10/2021 18:30;674;0;674
18/10/2021 17:45;18/10/2021 18:45;693;0;693
18/10/2021 18:00;18/10/2021 19:00;647;0;647
18/10/2021 18:15;18/10/2021 19:15;686;0;686
18/10/2021 18:30;18/10/2021 19:30;662;0;662
18/10/2021 18:45;18/10/2021 19:45;619;0;619
18/10/2021 19:00;18/10/2021 20:00;629;0;629
18/10/2021 19:15;18/10/2021 20:15;632;0;632
18/10/2021 19:30;18/10/2021 20:30;663;0;663
18/10/2021 19:45;18/10/2021 20:45;631;0;631
18/10/2021 20:00;18/10/2021 21:00;642;0;642
18/10/2021 20:15;18/10/2021 21:15;603;0;603
18/10/2021 20:30;18/10/2021 21:30;628;0;628
18/10/2021 20:45;18/10/2021 21:45;629;0;629
18/10/2021 21:00;18/10/2021 22:00;635;0;635
18/10/2021 21:15;18/10/2021 22:15;640;0;640
18/10/2021 21:30;18/10/2021 22:30;620;0;620
18/10/2021 21:45;18/10/2021 22:45;642;0;642
18/10/2021 22:00;18/10/2021 23:00;586;0;586
18/10/2021 22:15;18/10/2021 23:15;604;0;604
18/10/2021 22:30;18/10/2021 23:30;620;0;620
18/10/2021 22:45;18/10/2021 23:45;624;0;624
18/10/2021 23:00;19/10/2021 00:00;588;0;588
18/10/2021 23:15;19/10/2021 00:15;590;0;590
18/10/2021 23:30;19/10/2021 00:30;615;0;615
18/10/2021 23:45;19/10/2021 00:45;598;0;598
19/10/2021 00:00;19/10/2021 01:00;566;0;566
19/10/2021 00:15;19/10/2021 01:15;607;0;607
19/10/2021 00:30;19/10/2021 01:30;606;0;606
19/10/2021 00:45;19/10/2021 01:45;592;0;592
19/10/2021 01:00;19/10/2021 02:00;608;0;608
19/10/2021 01:15;19/10/2021 02:15;567;0;567
19/10/2021 01:30;19/10/2021 02:30;581;0;581
19/10/2021 01:45;19/10/2021 02:45;589;0;589
19/10/2021 02:00;19/10/2021 03:00;599;0;599
19/10/2021 02:15;19/10/2021 03:15;583;0;583
19/10/2021 02:30;19/10/2021 03:30;577;0;577
19/10/2021 02:45;19/10/2021 03:45;600;0;600
19/10/2021 03:00;19/10/2021 04:00;589;0;589
19/10/2021 03:15;19/10/2021 04:15;575;0;575
19/10/2021 03:30;19/10/2021 04:30;587;0;587
19/10/2021 03:45;19/10/2021 04:45;609;0;609
19/10/2021 04:00;19/10/2021 05:00;564;0;564
19/10/2021 04:15;19/10/2021 05:15;595;0;595
19/10/2021 04:30;19/10/2021 05:30;621;0;621
19/10/2021 04:45;19/10/2021 05:45;591;0;591
19/10/2021 05:00;19/10/2021 06:00;592;0;592
19/10/2021 05:15;19/10/2021 06:15;606;0;606
19/10/2021 05:30;19/10/2021 06:30;619;0;619
19/10/2021 05:45;19/10/2021 06:45;636;0;636
19/10/2021 06:00;19/10/2021 07:00;628;0;628
19/10/2021 06:15;19/10/2021 07:15;694;0;694
19/10/2021 06:30;19/10/2021 07:30;688;0;688
19/10/2021 06:45;19/10/2021 07:45;705;0;705
19/10/2021 07:00;19/10/2021 08:00;720;0;720
19/10/2021 07:15;19/10/2021 08:15;728;0;728
19/10/2021 07:30;19/10/2021 08:30;754;0;754
19/10/2021 07:45;19/10/2021 08:45;745;0;745
19/10/2021 08:00;19/10/2021 09:00;769;0;769
19/10/2021 08:15;19/10/2021 09:15;748;0;748
19/10/2021 08:30;19/10/2021 09:30;753;0;753
19/10/2021 08:45;19/10/2021 09:45;734;0;734
19/10/2021 09:00;19/10/2021 10:00;750;0;750
19/10/2021 09:15;19/10/2021 10:15;752;0;752
19/10/2021 09:30;19/10/2021 10:30;759;0;759
19/10/2021 09:45;19/10/2021 10:45;750;0;750
19/10/2021 10:00;19/10/2021 11:00;753;0;753
19/10/2021 10:15;19/10/2021 11:15;759;0;759
19/10/2021 10:30;19/10/2021 11:30;749;0;749
19/10/2021 10:45;19/10/2021 11:45;754;0;754
19/10/2021 11:00;19/10/2021 12:00;747;0;747
19/10/2021 11:15;19/10/2021 12:15;738;0;738
19/10/2021 11:30;19/10/2021 12:30;729;0;729
19/10/2021 11:45;19/10/2021 12:45;748;0;748
19/10/2021 12:00;19/10/2021 13:00;727;0;727
19/10/2021 12:15;19/10/2021 13:15;766;0;766
19/10/2021 12:30;19/10/2021 13:30;730;0;730
19/10/2021 12:45;19/10/2021 13:45;729;0;729
19/10/2021 13:00;19/10/2021 14:00;679;0;679
19/10/2021 13:15;19/10/2021 14:15;640;0;640
19/10/2021 13:30;19/10/2021 14:30;464;0;464
19/10/2021 13:45;19/10/2021 14:45;384;0;384
19/10/2021 14:00;19/10/2021 15:00;381;0;381
19/10/2021 14:15;19/10/2021 15:15;373;0;373
19/10/2021 14:30;19/10/2021 15:30;394;0;394
19/10/2021 14:45;19/10/2021 15:45;473;0;473
19/10/2021 15:00;19/10/2021 16:00;444;0;444
19/10/2021 15:15;19/10/2021 16:15;477;0;477
19/10/2021 15:30;19/10/2021 16:30;544;0;544
19/10/2021 15:45;19/10/2021 16:45;541;0;541
19/10/2021 16:00;19/10/2021 17:00;567;0;567
19/10/2021 16:15;19/10/2021 17:15;575;0;575
19/10/2021 16:30;19/10/2021 17:30;688;0;688
19/10/2021 16:45;19/10/2021 17:45;693;0;693
19/10/2021 17:00;19/10/2021 18:00;660;0;660
19/10/2021 17:15;19/10/2021 18:15;657;0;657
19/10/2021 17:30;19/10/2021 18:30;695;0;695
19/10/2021 17:45;19/10/2021 18:45;681;0;681
19/10/2021 18:00;19/10/2021 19:00;640;0;640
19/10/2021 18:15;19/10/2021 19:15;626;0;626
19/10/2021 18:30;19/10/2021 19:30;641;0;641
19/10/2021 18:45;19/10/2021 19:45;641;0;641
19/10/2021 19:00;19/10/2021 20:00;658;0;658
19/10/2021 19:15;19/10/2021 20:15;647;0;647
19/10/2021 19:30;19/10/2021 20:30;636;0;636
19/10/2021 19:45;19/10/2021 20:45;663;0;663
19/10/2021 20:00;19/10/2021 21:00;637;0;637
19/10/2021 20:15;19/10/2021 21:15;653;0;653
19/10/2021 20:30;19/10/2021 21:30;649;0;649
19/10/2021 20:45;19/10/2021 21:45;614;0;614
19/10/2021 21:00;19/10/2021 22:00;635;0;635
19/10/2021 21:15;19/10/2021 22:15;619;0;619
19/10/2021 21:30;19/10/2021 22:30;663;0;663
19/10/2021 21:45;19/10/2021 22:45;591;0;591
19/10/2021 22:00;19/10/2021 23:00;636;0;636
19/10/2021 22:15;19/10/2021 23:15;634;0;634
19/10/2021 22:30;19/10/2021 23:30;578;0;578
19/10/2021 22:45;19/10/2021 23:45;620;0;620
19/10/2021 23:00;20/10/2021 00:00;625;0;625
19/10/2021 23:15;20/10/2021 00:15;584;0;584
19/10/2021 23:30;20/10/2021 00:30;595;0;595
19/10/2021 23:45;20/10/2021 00:45;606;0;606
20/10/2021 00:00;20/10/2021 01:00;603;0;603
20/10/2021 00:15;20/10/2021 01:15;592;0;592
20/10/2021 00:30;20/10/2021 01:30;610;0;610
20/10/2021 00:45;20/10/2021 01:45;576;0;576
20/10/2021 01:00;20/10/2021 02:00;583;0;583
20/10/2021 01:15;20/10/2021 02:15;595;0;595
20/10/2021 01:30;20/10/2021 02:30;574;0;574
20/10/2021 01:45;20/10/2021 02:45;578;0;578
20/10/2021 02:00;20/10/2021 03:00;598;0;598
20/10/2021 02:15;20/10/2021 03:15;583;0;583
20/10/2021 02:30;20/10/2021 03:30;576;0;576
20/10/2021 02:45;20/10/2021 03:45;589;0;589
20/10/2021 03:00;20/10/2021 04:00;573;0;573
20/10/2021 03:15;20/10/2021 04:15;593;0;593
20/10/2021 03:30;20/10/2021 04:30;556;0;556
20/10/2021 03:45;20/10/2021 04:45;619;0;619
20/10/2021 04:00;20/10/2021 05:00;549;0;549
20/10/2021 04:15;20/10/2021 05:15;598;0;598
20/10/2021 04:30;20/10/2021 05:30;591;0;591
20/10/2021 04:45;20/10/2021 05:45;587;0;587
20/10/2021 05:00;20/10/2021 06:00;607;0;607
20/10/2021 05:15;20/10/2021 06:15;606;0;606
20/10/2021 05:30;20/10/2021 06:30;631;0;631
20/10/2021 05:45;20/10/2021 06:45;618;0;618
20/10/2021 06:00;20/10/2021 07:00;652;0;652
20/10/2021 06:15;20/10/2021 07:15;687;0;687
20/10/2021 06:30;20/10/2021 07:30;682;0;682
20/10/2021 06:45;20/10/2021 07:45;701;0;701
20/10/2021 07:00;20/10/2021 08:00;728;0;728
20/10/2021 07:15;20/10/2021 08:15;738;0;738
20/10/2021 07:30;20/10/2021 08:30;742;0;742
20/10/2021 07:45;20/10/2021 08:45;744;0;744
20/10/2021 08:00;20/10/2021 09:00;729;0;729
20/10/2021 08:15;20/10/2021 09:15;698;0;698
20/10/2021 08:30;20/10/2021 09:30;704;0;704
20/10/2021 08:45;20/10/2021 09:45;637;0;637
20/10/2021 09:00;20/10/2021 10:00;643;0;643
20/10/2021 09:15;20/10/2021 10:15;677;0;677
20/10/2021 09:30;20/10/2021 10:30;561;0;561
20/10/2021 09:45;20/10/2021 10:45;488;0;488
20/10/2021 10:00;20/10/2021 11:00;547;0;547
20/10/2021 10:15;20/10/2021 11:15;687;0;687
20/10/2021 10:30;20/10/2021 11:30;636;0;636
20/10/2021 10:45;20/10/2021 11:45;658;0;658
20/10/2021 11:00;20/10/2021 12:00;606;0;606
20/10/2021 11:15;20/10/2021 12:15;527;0;527
20/10/2021 11:30;20/10/2021 12:30;578;0;578
20/10/2021 11:45;20/10/2021 12:45;670;0;670
20/10/2021 12:00;20/10/2021 13:00;663;0;663
20/10/2021 12:15;20/10/2021 13:15;654;0;654
20/10/2021 12:30;20/10/2021 13:30;680;0;680
20/10/2021 12:45;20/10/2021 13:45;617;0;617
20/10/2021 13:00;20/10/2021 14:00;589;0;589
20/10/2021 13:15;20/10/2021 14:15;575;0;575
20/10/2021 13:30;20/10/2021 14:30;557;0;557
20/10/2021 13:45;20/10/2021 14:45;551;0;551
20/10/2021 14:00;20/10/2021 15:00;591;0;591
20/10/2021 14:15;20/10/2021 15:15;598;0;598
20/10/2021 14:30;20/10/2021 15:30;603;0;603
20/10/2021 14:45;20/10/2021 15:45;637;0;637
20/10/2021 15:00;20/10/2021 16:00;650;0;650
20/10/2021 15:15;20/10/2021 16:15;693;0;693
20/10/2021 15:30;20/10/2021 16:30;591;0;591
20/10/2021 15:45;20/10/2021 16:45;549;0;549
20/10/2021 16:00;20/10/2021 17:00;646;0;646
20/10/2021 16:15;20/10/2021 17:15;695;0;695
20/10/2021 16:30;20/10/2021 17:30;695;0;695
20/10/2021 16:45;20/10/2021 17:45;648;0;648
20/10/2021 17:00;20/10/2021 18:00;642;0;642
20/10/2021 17:15;20/10/2021 18:15;632;0;632
20/10/2021 17:30;20/10/2021 18:30;670;0;670
20/10/2021 17:45;20/10/2021 18:45;611;0;611
20/10/2021 18:00;20/10/2021 19:00;610;0;610
20/10/2021 18:15;20/10/2021 19:15;605;0;605
20/10/2021 18:30;20/10/2021 19:30;603;0;603
20/10/2021 18:45;20/10/2021 19:45;566;0;566
20/10/2021 19:00;20/10/2021 20:00;578;0;578
20/10/2021 19:15;20/10/2021 20:15;588;0;588
20/10/2021 19:30;20/10/2021 20:30;576;0;576
20/10/2021 19:45;20/10/2021 20:45;602;0;602
20/10/2021 20:00;20/10/2021 21:00;595;0;595
20/10/2021 20:15;20/10/2021 21:15;580;0;580
20/10/2021 20:30;20/10/2021 21:30;592;0;592
20/10/2021 20:45;20/10/2021 21:45;588;0;588
20/10/2021 21:00;20/10/2021 22:00;572;0;572
20/10/2021 21:15;20/10/2021 22:15;592;0;592
20/10/2021 21:30;20/10/2021 22:30;564;0;564
20/10/2021 21:45;20/10/2021 22:45;594;0;594
20/10/2021 22:00;20/10/2021 23:00;581;0;581
20/10/2021 22:15;20/10/2021 23:15;573;0;573
20/10/2021 22:30;20/10/2021 23:30;565;0;565
20/10/2021 22:45;20/10/2021 23:45;588;0;588
20/10/2021 23:00;21/10/2021 00:00;547;0;547
20/10/2021 23:15;21/10/2021 00:15;573;0;573
20/10/2021 23:30;21/10/2021 00:30;563;0;563
20/10/2021 23:45;21/10/2021 00:45;557;0;557
21/10/2021 00:00;21/10/2021 01:00;567;0;567
21/10/2021 00:15;21/10/2021 01:15;569;0;569
21/10/2021 00:30;21/10/2021 01:30;561;0;561
21/10/2021 00:45;21/10/2021 01:45;581;0;581
21/10/2021 01:00;21/10/2021 02:00;558;0;558
21/10/2021 01:15;21/10/2021 02:15;576;0;576
21/10/2021 01:30;21/10/2021 02:30;541;0;541
21/10/2021 01:45;21/10/2021 02:45;541;0;541
21/10/2021 02:00;21/10/2021 03:00;559;0;559
21/10/2021 02:15;21/10/2021 03:15;547;0;547
21/10/2021 02:30;21/10/2021 03:30;546;0;546
21/10/2021 02:45;21/10/2021 03:45;519;0;519
21/10/2021 03:00;21/10/2021 04:00;543;0;543
21/10/2021 03:15;21/10/2021 04:15;478;0;478
21/10/2021 03:30;21/10/2021 04:30;456;0;456
21/10/2021 03:45;21/10/2021 04:45;457;0;457
21/10/2021 04:00;21/10/2021 05:00;460;0;460
21/10/2021 04:15;21/10/2021 05:15;455;0;455
21/10/2021 04:30;21/10/2021 05:30;474;0;474
21/10/2021 04:45;21/10/2021 05:45;473;0;473
21/10/2021 05:00;21/10/2021 06:00;489;0;489
21/10/2021 05:15;21/10/2021 06:15;501;0;501
21/10/2021 05:30;21/10/2021 06:30;513;0;513
21/10/2021 05:45;21/10/2021 06:45;507;0;507
21/10/2021 06:00;21/10/2021 07:00;538;0;538
21/10/2021 06:15;21/10/2021 07:15;542;0;542
21/10/2021 06:30;21/10/2021 07:30;571;0;571
21/10/2021 06:45;21/10/2021 07:45;584;0;584
21/10/2021 07:00;21/10/2021 08:00;602;0;602
21/10/2021 07:15;21/10/2021 08:15;614;0;614
21/10/2021 07:30;21/10/2021 08:30;649;0;649
21/10/2021 07:45;21/10/2021 08:45;715;0;715
21/10/2021 08:00;21/10/2021 09:00;675;0;675
21/10/2021 08:15;21/10/2021 09:15;617;0;617
21/10/2021 08:30;21/10/2021 09:30;611;0;611
21/10/2021 08:45;21/10/2021 09:45;640;0;640
21/10/2021 09:00;21/10/2021 10:00;623;0;623
21/10/2021 09:15;21/10/2021 10:15;616;0;616
21/10/2021 09:30;21/10/2021 10:30;611;0;611
21/10/2021 09:45;21/10/2021 10:45;627;0;627
21/10/2021 10:00;21/10/2021 11:00;627;0;627
21/10/2021 10:15;21/10/2021 11:15;573;0;573
21/10/2021 10:30;21/10/2021 11:30;572;0;572
21/10/2021 10:45;21/10/2021 11:45;539;0;539
21/10/2021 11:00;21/10/2021 12:00;492;0;492
21/10/2021 11:15;21/10/2021 12:15;498;0;498
21/10/2021 11:30;21/10/2021 12:30;599;0;599
21/10/2021 11:45;21/10/2021 12:45;647;0;647
21/10/2021 12:00;21/10/2021 13:00;586;0;586
21/10/2021 12:15;21/10/2021 13:15;571;0;571
21/10/2021 12:30;21/10/2021 13:30;518;0;518
21/10/2021 12:45;21/10/2021 13:45;455;0;455
21/10/2021 13:00;21/10/2021 14:00;381;0;381
21/10/2021 13:15;21/10/2021 14:15;401;0;401
21/10/2021 13:30;21/10/2021 14:30;533;0;533
21/10/2021 13:45;21/10/2021 14:45;273;0;273
21/10/2021 14:00;21/10/2021 15:00;214;0;214
21/10/2021 14:15;21/10/2021 15:15;499;0;499
21/10/2021 14:30;21/10/2021 15:30;545;0;545
21/10/2021 14:45;21/10/2021 15:45;545;0;545
21/10/2021 15:00;21/10/2021 16:00;429;0;429
21/10/2021 15:15;21/10/2021 16:15;375;0;375
21/10/2021 15:30;21/10/2021 16:30;523;0;523
21/10/2021 15:45;21/10/2021 16:45;403;0;403
21/10/2021 16:00;21/10/2021 17:00;450;0;450
21/10/2021 16:15;21/10/2021 17:15;508;0;508
21/10/2021 16:30;21/10/2021 17:30;508;0;508
21/10/2021 16:45;21/10/2021 17:45;511;0;511
21/10/2021 17:00;21/10/2021 18:00;559;0;559
21/10/2021 17:15;21/10/2021 18:15;589;0;589
21/10/2021 17:30;21/10/2021 18:30;604;0;604
21/10/2021 17:45;21/10/2021 18:45;591;0;591
21/10/2021 18:00;21/10/2021 19:00;569;0;569
21/10/2021 18:15;21/10/2021 19:15;586;0;586
21/10/2021 18:30;21/10/2021 19:30;591;0;591
21/10/2021 18:45;21/10/2021 19:45;565;0;565
21/10/2021 19:00;21/10/2021 20:00;556;0;556
21/10/2021 19:15;21/10/2021 20:15;584;0;584
21/10/2021 19:30;21/10/2021 20:30;572;0;572
21/10/2021 19:45;21/10/2021 20:45;562;0;562
21/10/2021 20:00;21/10/2021 21:00;566;0;566
21/10/2021 20:15;21/10/2021 21:15;543;0;543
21/10/2021 20:30;21/10/2021 21:30;580;0;580
21/10/2021 20:45;21/10/2021 21:45;549;0;549
21/10/2021 21:00;21/10/2021 22:00;558;0;558
21/10/2021 21:15;21/10/2021 22:15;566;0;566
21/10/2021 21:30;21/10/2021 22:30;562;0;562
21/10/2021 21:45;21/10/2021 22:45;543;0;543
21/10/2021 22:00;21/10/2021 23:00;562;0;562
21/10/2021 22:15;21/10/2021 23:15;554;0;554
21/10/2021 22:30;21/10/2021 23:30;534;0;534
21/10/2021 22:45;21/10/2021 23:45;539;0;539
21/10/2021 23:00;22/10/2021 00:00;554;0;554
21/10/2021 23:15;22/10/2021 00:15;550;0;550
21/10/2021 23:30;22/10/2021 00:30;526;0;526
21/10/2021 23:45;22/10/2021 00:45;548;0;548
22/10/2021 00:00;22/10/2021 01:00;540;0;540
22/10/2021 00:15;22/10/2021 01:15;539;0;539
22/10/2021 00:30;22/10/2021 01:30;532;0;532
22/10/2021 00:45;22/10/2021 01:45;561;0;561
22/10/2021 01:00;22/10/2021 02:00;528;0;528
22/10/2021 01:15;22/10/2021 02:15;543;0;543
22/10/2021 01:30;22/10/2021 02:30;531;0;531
22/10/2021 01:45;22/10/2021 02:45;532;0;532
22/10/2021 02:00;22/10/2021 03:00;544;0;544
22/10/2021 02:15;22/10/2021 03:15;529;0;529
22/10/2021 02:30;22/10/2021 03:30;548;0;548
22/10/2021 02:45;22/10/2021 03:45;524;0;524
22/10/2021 03:00;22/10/2021 04:00;535;0;535
22/10/2021 03:15;22/10/2021 04:15;520;0;520
22/10/2021 03:30;22/10/2021 04:30;541;0;541
22/10/2021 03:45;22/10/2021 04:45;527;0;527
22/10/2021 04:00;22/10/2021 05:00;546;0;546
22/10/2021 04:15;22/10/2021 05:15;542;0;542
22/10/2021 04:30;22/10/2021 05:30;550;0;550
22/10/2021 04:45;22/10/2021 05:45;553;0;553
22/10/2021 05:00;22/10/2021 06:00;568;0;568
22/10/2021 05:15;22/10/2021 06:15;593;0;593
22/10/2021 05:30;22/10/2021 06:30;563;0;563
22/10/2021 05:45;22/10/2021 06:45;597;0;597
22/10/2021 06:00;22/10/2021 07:00;605;0;605
22/10/2021 06:15;22/10/2021 07:15;643;0;643
22/10/2021 06:30;22/10/2021 07:30;680;0;680
22/10/2021 06:45;22/10/2021 07:45;662;0;662
22/10/2021 07:00;22/10/2021 08:00;637;0;637
22/10/2021 07:15;22/10/2021 08:15;652;0;652
22/10/2021 07:30;22/10/2021 08:30;668;0;668
22/10/2021 07:45;22/10/2021 08:45;674;0;674
22/10/2021 08:00;22/10/2021 09:00;685;0;685
22/10/2021 08:15;22/10/2021 09:15;661;0;661
22/10/2021 08:30;22/10/2021 09:30;673;0;673
22/10/2021 08:45;22/10/2021 09:45;627;0;627
22/10/2021 09:00;22/10/2021 10:00;630;0;630
22/10/2021 09:15;22/10/2021 10:15;544;0;544
22/10/2021 09:30;22/10/2021 10:30;599;0;599
22/10/2021 09:45;22/10/2021 10:45;594;0;594
22/10/2021 10:00;22/10/2021 11:00;566;0;566
22/10/2021 10:15;22/10/2021 11:15;511;0;511
22/10/2021 10:30;22/10/2021 11:30;539;0;539
22/10/2021 10:45;22/10/2021 11:45;389;0;389
22/10/2021 11:00;22/10/2021 12:00;444;0;444
22/10/2021 11:15;22/10/2021 12:15;568;0;568
22/10/2021 11:30;22/10/2021 12:30;474;0;474
22/10/2021 11:45;22/10/2021 12:45;473;0;473
22/10/2021 12:00;22/10/2021 13:00;399;0;399
22/10/2021 12:15;22/10/2021 13:15;407;0;407
